0.1 0
0.2 0
0.3 0
0.4 0
0.5 0
0.6 0
0.7 0
0.8 0
0.9 0
1 0
1.1 0
1.2 34.384
1.3 34.384
1.4 34.384
1.5 34.272
1.6 34.384
1.7 34.384
1.8 34.384
1.9 34.384
