% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
4.56	1	1	457	1	1	28	4395	0	0	47
4.561	1	1	457	2	1	28	4395	0	0	47
4.562	1	1	457	3	1	28	4395	0	0	47
4.563	1	1	457	4	1	28	4395	0	0	47
4.564	1	1	457	5	1	28	4395	0	0	47
4.565	1	1	457	6	1	28	4395	0	0	47
4.566	1	1	457	7	1	28	4395	0	0	47
4.567	1	1	457	8	1	28	4395	0	0	47
4.568	1	1	457	9	1	28	4395	0	0	47
4.569	1	1	457	10	1	28	4395	0	0	47
4.57	1	1	458	1	1	28	4395	0	0	47
4.571	1	1	458	2	1	28	4395	0	0	47
4.572	1	1	458	3	1	28	4395	0	0	47
4.573	1	1	458	4	1	28	4395	0	0	47
4.574	1	1	458	5	1	28	4395	0	0	47
4.575	1	1	458	6	1	28	4395	0	0	47
4.576	1	1	458	7	1	28	4395	0	0	47
4.577	1	1	458	8	1	28	4395	0	0	47
4.578	1	1	458	9	1	28	4395	0	0	47
4.579	1	1	458	10	1	28	4395	0	0	47
4.58	1	1	459	1	1	28	4395	0	0	47
4.581	1	1	459	2	1	28	4395	0	0	47
4.582	1	1	459	3	1	28	4395	0	0	47
4.583	1	1	459	4	1	28	4395	0	0	47
4.584	1	1	459	5	1	28	4395	0	0	47
4.585	1	1	459	6	1	28	4395	0	0	47
4.586	1	1	459	7	1	28	4395	0	0	47
4.587	1	1	459	8	1	28	4395	0	0	47
4.588	1	1	459	9	1	28	4395	0	0	47
4.589	1	1	459	10	1	28	4395	0	0	47
4.59	1	1	460	1	1	28	4395	0	0	47
4.591	1	1	460	2	1	28	4395	0	0	47
4.592	1	1	460	3	1	28	4395	0	0	47
4.593	1	1	460	4	1	28	4395	0	0	47
4.594	1	1	460	5	1	28	4395	0	0	47
4.595	1	1	460	6	1	28	4395	0	0	47
4.596	1	1	460	7	1	28	4395	0	0	47
4.597	1	1	460	8	1	28	4395	0	0	47
4.598	1	1	460	9	1	28	4395	0	0	47
4.599	1	1	460	10	1	28	4395	0	0	47
4.6	1	1	461	1	1	28	4395	0	0	47
4.601	1	1	461	2	1	28	4395	0	0	47
4.602	1	1	461	3	1	28	4395	0	0	47
4.603	1	1	461	4	1	28	4395	0	0	47
4.604	1	1	461	5	1	28	4395	0	0	47
4.605	1	1	461	6	1	28	4395	0	0	47
4.606	1	1	461	7	1	28	4395	0	0	47
4.607	1	1	461	8	1	28	4395	0	0	47
4.608	1	1	461	9	1	28	4395	0	0	47
4.609	1	1	461	10	1	28	4395	0	0	47
4.61	1	1	462	1	1	28	4395	0	0	47
4.611	1	1	462	2	1	28	4395	0	0	47
4.612	1	1	462	3	1	28	4395	0	0	47
4.613	1	1	462	4	1	28	4395	0	0	47
4.614	1	1	462	5	1	28	4395	0	0	47
4.615	1	1	462	6	1	28	4395	0	0	47
4.616	1	1	462	7	1	28	4395	0	0	47
4.617	1	1	462	8	1	28	4395	0	0	47
4.618	1	1	462	9	1	28	4395	0	0	47
4.619	1	1	462	10	1	28	4395	0	0	47
4.62	1	1	463	1	1	28	4395	0	0	47
4.621	1	1	463	2	1	28	4395	0	0	47
4.622	1	1	463	3	1	28	4395	0	0	47
4.623	1	1	463	4	1	28	4395	0	0	47
4.624	1	1	463	5	1	28	4395	0	0	47
4.625	1	1	463	6	1	28	4395	0	0	47
4.626	1	1	463	7	1	28	4395	0	0	47
4.627	1	1	463	8	1	28	4395	0	0	47
4.628	1	1	463	9	1	28	4395	0	0	47
4.629	1	1	463	10	1	28	4395	0	0	47
4.63	1	1	464	1	1	28	4395	0	0	47
4.631	1	1	464	2	1	28	4395	0	0	47
4.632	1	1	464	3	1	28	4395	0	0	47
4.633	1	1	464	4	1	28	4395	0	0	47
4.634	1	1	464	5	1	28	4395	0	0	47
4.635	1	1	464	6	1	28	4395	0	0	47
4.636	1	1	464	7	1	28	4395	0	0	47
4.637	1	1	464	8	1	28	4395	0	0	47
4.638	1	1	464	9	1	28	4395	0	0	47
4.639	1	1	464	10	1	28	4395	0	0	47
