% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
1.539	1	1	154	10	1	28	4395	0	0	47
1.54	1	1	155	1	1	28	4395	0	0	47
1.541	1	1	155	2	1	28	4395	0	0	47
1.542	1	1	155	3	1	28	4395	0	0	47
1.543	1	1	155	4	1	28	4395	0	0	47
1.544	1	1	155	5	1	28	4395	0	0	47
1.545	1	1	155	6	1	28	4395	0	0	47
1.546	1	1	155	7	1	28	4395	0	0	47
1.547	1	1	155	8	1	28	4395	0	0	47
1.548	1	1	155	9	1	28	4395	0	0	47
1.581	1	1	159	2	1	28	4395	0	0	47
1.582	1	1	159	3	1	28	4395	0	0	47
1.583	1	1	159	4	1	28	4395	0	0	47
1.584	1	1	159	5	1	28	4395	0	0	47
1.585	1	1	159	6	1	28	4395	0	0	47
1.586	1	1	159	7	1	28	4395	0	0	47
1.587	1	1	159	8	1	28	4395	0	0	47
1.588	1	1	159	9	1	28	4395	0	0	47
1.589	1	1	159	10	1	28	4395	0	0	47
1.59	1	1	160	1	1	28	4395	0	0	47
1.591	1	1	160	2	1	28	4395	0	0	47
1.592	1	1	160	3	1	28	4395	0	0	47
1.593	1	1	160	4	1	28	4395	0	0	47
1.594	1	1	160	5	1	28	4395	0	0	47
1.595	1	1	160	6	1	28	4395	0	0	47
1.628	1	1	163	9	1	28	4395	0	0	47
1.629	1	1	163	10	1	28	4395	0	0	47
1.63	1	1	164	1	1	28	4395	0	0	47
1.631	1	1	164	2	1	28	4395	0	0	47
1.632	1	1	164	3	1	28	4395	0	0	47
1.633	1	1	164	4	1	28	4395	0	0	47
1.634	1	1	164	5	1	28	4395	0	0	47
1.635	1	1	164	6	1	28	4395	0	0	47
1.636	1	1	164	7	1	28	4395	0	0	47
1.637	1	1	164	8	1	28	4395	0	0	47
1.638	1	1	164	9	1	28	4395	0	0	47
1.639	1	1	164	10	1	28	4395	0	0	47
1.64	1	1	165	1	1	28	4395	0	0	47
1.641	1	1	165	2	1	28	4395	0	0	47
1.642	1	1	165	3	1	28	4395	0	0	47
1.675	1	1	168	6	1	28	4395	0	0	47
1.676	1	1	168	7	1	28	4395	0	0	47
1.677	1	1	168	8	1	28	4395	0	0	47
1.678	1	1	168	9	1	28	4395	0	0	47
1.679	1	1	168	10	1	28	4395	0	0	47
1.68	1	1	169	1	1	28	4395	0	0	47
1.681	1	1	169	2	1	28	4395	0	0	47
1.682	1	1	169	3	1	28	4395	0	0	47
1.683	1	1	169	4	1	28	4395	0	0	47
1.684	1	1	169	5	1	28	4395	0	0	47
1.685	1	1	169	6	1	28	4395	0	0	47
1.686	1	1	169	7	1	28	4395	0	0	47
1.687	1	1	169	8	1	28	4395	0	0	47
1.688	1	1	169	9	1	28	4395	0	0	47
1.689	1	1	169	10	1	28	4395	0	0	47
1.722	1	1	173	3	1	28	4395	0	0	47
1.723	1	1	173	4	1	28	4395	0	0	47
1.724	1	1	173	5	1	28	4395	0	0	47
1.725	1	1	173	6	1	28	4395	0	0	47
1.726	1	1	173	7	1	28	4395	0	0	47
1.727	1	1	173	8	1	28	4395	0	0	47
1.728	1	1	173	9	1	28	4395	0	0	47
1.729	1	1	173	10	1	28	4395	0	0	47
1.73	1	1	174	1	1	28	4395	0	0	47
1.731	1	1	174	2	1	28	4395	0	0	47
1.732	1	1	174	3	1	28	4395	0	0	47
1.733	1	1	174	4	1	28	4395	0	0	47
1.734	1	1	174	5	1	28	4395	0	0	47
1.735	1	1	174	6	1	28	4395	0	0	47
1.736	1	1	174	7	1	28	4395	0	0	47
1.769	1	1	177	10	1	28	4395	0	0	47
1.77	1	1	178	1	1	28	4395	0	0	47
1.771	1	1	178	2	1	28	4395	0	0	47
1.772	1	1	178	3	1	28	4395	0	0	47
1.773	1	1	178	4	1	28	4395	0	0	47
1.774	1	1	178	5	1	28	4395	0	0	47
1.775	1	1	178	6	1	28	4395	0	0	47
1.776	1	1	178	7	1	28	4395	0	0	47
1.777	1	1	178	8	1	28	4395	0	0	47
1.778	1	1	178	9	1	28	4395	0	0	47
1.779	1	1	178	10	1	28	4395	0	0	47
1.78	1	1	179	1	1	28	4395	0	0	47
1.781	1	1	179	2	1	28	4395	0	0	47
1.782	1	1	179	3	1	28	4395	0	0	47
1.783	1	1	179	4	1	28	4395	0	0	47
1.816	1	1	182	7	1	28	4395	0	0	47
1.817	1	1	182	8	1	28	4395	0	0	47
1.818	1	1	182	9	1	28	4395	0	0	47
1.819	1	1	182	10	1	28	4395	0	0	47
1.82	1	1	183	1	1	28	4395	0	0	47
1.821	1	1	183	2	1	28	4395	0	0	47
1.822	1	1	183	3	1	28	4395	0	0	47
1.823	1	1	183	4	1	28	4395	0	0	47
1.824	1	1	183	5	1	28	4395	0	0	47
1.825	1	1	183	6	1	28	4395	0	0	47
1.826	1	1	183	7	1	28	4395	0	0	47
1.827	1	1	183	8	1	28	4395	0	0	47
1.828	1	1	183	9	1	28	4395	0	0	47
1.829	1	1	183	10	1	28	4395	0	0	47
1.83	1	1	184	1	1	28	4395	0	0	47
1.863	1	1	187	4	1	28	4395	0	0	47
1.864	1	1	187	5	1	28	4395	0	0	47
1.865	1	1	187	6	1	28	4395	0	0	47
1.866	1	1	187	7	1	28	4395	0	0	47
1.867	1	1	187	8	1	28	4395	0	0	47
1.868	1	1	187	9	1	28	4395	0	0	47
1.869	1	1	187	10	1	28	4395	0	0	47
1.87	1	1	188	1	1	28	4395	0	0	47
1.871	1	1	188	2	1	28	4395	0	0	47
1.872	1	1	188	3	1	28	4395	0	0	47
1.873	1	1	188	4	1	28	4395	0	0	47
1.874	1	1	188	5	1	28	4395	0	0	47
1.875	1	1	188	6	1	28	4395	0	0	47
1.876	1	1	188	7	1	28	4395	0	0	47
1.877	1	1	188	8	1	28	4395	0	0	47
1.91	1	1	192	1	1	28	4395	0	0	47
1.911	1	1	192	2	1	28	4395	0	0	47
1.912	1	1	192	3	1	28	4395	0	0	47
1.913	1	1	192	4	1	28	4395	0	0	47
1.914	1	1	192	5	1	28	4395	0	0	47
1.915	1	1	192	6	1	28	4395	0	0	47
1.916	1	1	192	7	1	28	4395	0	0	47
1.917	1	1	192	8	1	28	4395	0	0	47
1.918	1	1	192	9	1	28	4395	0	0	47
1.919	1	1	192	10	1	28	4395	0	0	47
1.92	1	1	193	1	1	28	4395	0	0	47
1.921	1	1	193	2	1	28	4395	0	0	47
1.922	1	1	193	3	1	28	4395	0	0	47
1.923	1	1	193	4	1	28	4395	0	0	47
1.924	1	1	193	5	1	28	4395	0	0	47
1.957	1	1	196	8	1	28	4395	0	0	47
1.958	1	1	196	9	1	28	4395	0	0	47
1.959	1	1	196	10	1	28	4395	0	0	47
1.96	1	1	197	1	1	28	4395	0	0	47
1.961	1	1	197	2	1	28	4395	0	0	47
1.962	1	1	197	3	1	28	4395	0	0	47
1.963	1	1	197	4	1	28	4395	0	0	47
1.964	1	1	197	5	1	28	4395	0	0	47
1.965	1	1	197	6	1	28	4395	0	0	47
1.966	1	1	197	7	1	28	4395	0	0	47
1.967	1	1	197	8	1	28	4395	0	0	47
1.968	1	1	197	9	1	28	4395	0	0	47
1.969	1	1	197	10	1	28	4395	0	0	47
1.97	1	1	198	1	1	28	4395	0	0	47
1.971	1	1	198	2	1	28	4395	0	0	47
2.004	1	1	201	5	1	28	4395	0	0	47
2.005	1	1	201	6	1	28	4395	0	0	47
2.006	1	1	201	7	1	28	4395	0	0	47
2.007	1	1	201	8	1	28	4395	0	0	47
2.008	1	1	201	9	1	28	4395	0	0	47
2.009	1	1	201	10	1	28	4395	0	0	47
2.01	1	1	202	1	1	28	4395	0	0	47
2.011	1	1	202	2	1	28	4395	0	0	47
2.012	1	1	202	3	1	28	4395	0	0	47
2.013	1	1	202	4	1	28	4395	0	0	47
2.014	1	1	202	5	1	28	4395	0	0	47
2.015	1	1	202	6	1	28	4395	0	0	47
2.016	1	1	202	7	1	28	4395	0	0	47
2.017	1	1	202	8	1	28	4395	0	0	47
2.018	1	1	202	9	1	28	4395	0	0	47
2.051	1	1	206	2	1	28	4395	0	0	47
2.052	1	1	206	3	1	28	4395	0	0	47
2.053	1	1	206	4	1	28	4395	0	0	47
2.054	1	1	206	5	1	28	4395	0	0	47
2.055	1	1	206	6	1	28	4395	0	0	47
2.056	1	1	206	7	1	28	4395	0	0	47
2.057	1	1	206	8	1	28	4395	0	0	47
2.058	1	1	206	9	1	28	4395	0	0	47
2.059	1	1	206	10	1	28	4395	0	0	47
2.06	1	1	207	1	1	28	4395	0	0	47
2.061	1	1	207	2	1	28	4395	0	0	47
2.062	1	1	207	3	1	28	4395	0	0	47
2.063	1	1	207	4	1	28	4395	0	0	47
2.064	1	1	207	5	1	28	4395	0	0	47
2.065	1	1	207	6	1	28	4395	0	0	47
2.098	1	1	210	9	1	28	4395	0	0	47
2.099	1	1	210	10	1	28	4395	0	0	47
2.1	1	1	211	1	1	28	4395	0	0	47
2.101	1	1	211	2	1	28	4395	0	0	47
2.102	1	1	211	3	1	28	4395	0	0	47
2.103	1	1	211	4	1	28	4395	0	0	47
2.104	1	1	211	5	1	28	4395	0	0	47
2.105	1	1	211	6	1	28	4395	0	0	47
2.106	1	1	211	7	1	28	4395	0	0	47
2.107	1	1	211	8	1	28	4395	0	0	47
2.108	1	1	211	9	1	28	4395	0	0	47
2.109	1	1	211	10	1	28	4395	0	0	47
2.11	1	1	212	1	1	28	4395	0	0	47
2.111	1	1	212	2	1	28	4395	0	0	47
2.112	1	1	212	3	1	28	4395	0	0	47
2.145	1	1	215	6	1	28	4395	0	0	47
2.146	1	1	215	7	1	28	4395	0	0	47
2.147	1	1	215	8	1	28	4395	0	0	47
2.148	1	1	215	9	1	28	4395	0	0	47
2.149	1	1	215	10	1	28	4395	0	0	47
2.15	1	1	216	1	1	28	4395	0	0	47
2.151	1	1	216	2	1	28	4395	0	0	47
2.152	1	1	216	3	1	28	4395	0	0	47
2.153	1	1	216	4	1	28	4395	0	0	47
2.154	1	1	216	5	1	28	4395	0	0	47
2.155	1	1	216	6	1	28	4395	0	0	47
2.156	1	1	216	7	1	28	4395	0	0	47
2.157	1	1	216	8	1	28	4395	0	0	47
2.158	1	1	216	9	1	28	4395	0	0	47
2.159	1	1	216	10	1	28	4395	0	0	47
2.192	1	1	220	3	1	28	4395	0	0	47
2.193	1	1	220	4	1	28	4395	0	0	47
2.194	1	1	220	5	1	28	4395	0	0	47
2.195	1	1	220	6	1	28	4395	0	0	47
2.196	1	1	220	7	1	28	4395	0	0	47
2.197	1	1	220	8	1	28	4395	0	0	47
2.198	1	1	220	9	1	28	4395	0	0	47
2.199	1	1	220	10	1	28	4395	0	0	47
2.2	1	1	221	1	1	28	4395	0	0	47
2.201	1	1	221	2	1	28	4395	0	0	47
2.202	1	1	221	3	1	28	4395	0	0	47
2.203	1	1	221	4	1	28	4395	0	0	47
2.204	1	1	221	5	1	28	4395	0	0	47
2.205	1	1	221	6	1	28	4395	0	0	47
2.206	1	1	221	7	1	28	4395	0	0	47
2.239	1	1	224	10	1	28	4395	0	0	47
2.24	1	1	225	1	1	28	4395	0	0	47
2.241	1	1	225	2	1	28	4395	0	0	47
2.242	1	1	225	3	1	28	4395	0	0	47
2.243	1	1	225	4	1	28	4395	0	0	47
2.244	1	1	225	5	1	28	4395	0	0	47
2.245	1	1	225	6	1	28	4395	0	0	47
2.246	1	1	225	7	1	28	4395	0	0	47
2.247	1	1	225	8	1	28	4395	0	0	47
2.248	1	1	225	9	1	28	4395	0	0	47
2.249	1	1	225	10	1	28	4395	0	0	47
2.25	1	1	226	1	1	28	4395	0	0	47
2.251	1	1	226	2	1	28	4395	0	0	47
2.252	1	1	226	3	1	28	4395	0	0	47
2.253	1	1	226	4	1	28	4395	0	0	47
2.286	1	1	229	7	1	28	4395	0	0	47
2.287	1	1	229	8	1	28	4395	0	0	47
2.288	1	1	229	9	1	28	4395	0	0	47
2.289	1	1	229	10	1	28	4395	0	0	47
2.29	1	1	230	1	1	28	4395	0	0	47
2.291	1	1	230	2	1	28	4395	0	0	47
2.292	1	1	230	3	1	28	4395	0	0	47
2.293	1	1	230	4	1	28	4395	0	0	47
2.294	1	1	230	5	1	28	4395	0	0	47
2.295	1	1	230	6	1	28	4395	0	0	47
2.296	1	1	230	7	1	28	4395	0	0	47
2.297	1	1	230	8	1	28	4395	0	0	47
2.298	1	1	230	9	1	28	4395	0	0	47
2.299	1	1	230	10	1	28	4395	0	0	47
2.3	1	1	231	1	1	28	4395	0	0	47
2.333	1	1	234	4	1	28	4395	0	0	47
2.334	1	1	234	5	1	28	4395	0	0	47
2.335	1	1	234	6	1	28	4395	0	0	47
2.336	1	1	234	7	1	28	4395	0	0	47
2.337	1	1	234	8	1	28	4395	0	0	47
2.338	1	1	234	9	1	28	4395	0	0	47
2.339	1	1	234	10	1	28	4395	0	0	47
2.34	1	1	235	1	1	28	4395	0	0	47
2.341	1	1	235	2	1	28	4395	0	0	47
2.342	1	1	235	3	1	28	4395	0	0	47
2.343	1	1	235	4	1	28	4395	0	0	47
2.344	1	1	235	5	1	28	4395	0	0	47
2.345	1	1	235	6	1	28	4395	0	0	47
2.346	1	1	235	7	1	28	4395	0	0	47
2.347	1	1	235	8	1	28	4395	0	0	47
2.38	1	1	239	1	1	28	4395	0	0	47
2.381	1	1	239	2	1	28	4395	0	0	47
2.382	1	1	239	3	1	28	4395	0	0	47
2.383	1	1	239	4	1	28	4395	0	0	47
2.384	1	1	239	5	1	28	4395	0	0	47
2.385	1	1	239	6	1	28	4395	0	0	47
2.386	1	1	239	7	1	28	4395	0	0	47
2.387	1	1	239	8	1	28	4395	0	0	47
2.388	1	1	239	9	1	28	4395	0	0	47
2.389	1	1	239	10	1	28	4395	0	0	47
2.39	1	1	240	1	1	28	4395	0	0	47
2.391	1	1	240	2	1	28	4395	0	0	47
2.392	1	1	240	3	1	28	4395	0	0	47
2.393	1	1	240	4	1	28	4395	0	0	47
2.394	1	1	240	5	1	28	4395	0	0	47
2.427	1	1	243	8	1	28	4395	0	0	47
2.428	1	1	243	9	1	28	4395	0	0	47
2.429	1	1	243	10	1	28	4395	0	0	47
2.43	1	1	244	1	1	28	4395	0	0	47
2.431	1	1	244	2	1	28	4395	0	0	47
2.432	1	1	244	3	1	28	4395	0	0	47
2.433	1	1	244	4	1	28	4395	0	0	47
2.434	1	1	244	5	1	28	4395	0	0	47
2.435	1	1	244	6	1	28	4395	0	0	47
2.436	1	1	244	7	1	28	4395	0	0	47
2.437	1	1	244	8	1	28	4395	0	0	47
2.438	1	1	244	9	1	28	4395	0	0	47
2.439	1	1	244	10	1	28	4395	0	0	47
2.44	1	1	245	1	1	28	4395	0	0	47
2.441	1	1	245	2	1	28	4395	0	0	47
2.474	1	1	248	5	1	28	4395	0	0	47
2.475	1	1	248	6	1	28	4395	0	0	47
2.476	1	1	248	7	1	28	4395	0	0	47
2.477	1	1	248	8	1	28	4395	0	0	47
2.478	1	1	248	9	1	28	4395	0	0	47
2.479	1	1	248	10	1	28	4395	0	0	47
2.48	1	1	249	1	1	28	4395	0	0	47
2.481	1	1	249	2	1	28	4395	0	0	47
2.482	1	1	249	3	1	28	4395	0	0	47
2.483	1	1	249	4	1	28	4395	0	0	47
2.484	1	1	249	5	1	28	4395	0	0	47
2.485	1	1	249	6	1	28	4395	0	0	47
2.486	1	1	249	7	1	28	4395	0	0	47
2.487	1	1	249	8	1	28	4395	0	0	47
2.488	1	1	249	9	1	28	4395	0	0	47
2.521	1	1	253	2	1	28	4395	0	0	47
2.522	1	1	253	3	1	28	4395	0	0	47
2.523	1	1	253	4	1	28	4395	0	0	47
2.524	1	1	253	5	1	28	4395	0	0	47
2.525	1	1	253	6	1	28	4395	0	0	47
2.526	1	1	253	7	1	28	4395	0	0	47
2.527	1	1	253	8	1	28	4395	0	0	47
2.528	1	1	253	9	1	28	4395	0	0	47
2.529	1	1	253	10	1	28	4395	0	0	47
2.53	1	1	254	1	1	28	4395	0	0	47
2.531	1	1	254	2	1	28	4395	0	0	47
2.532	1	1	254	3	1	28	4395	0	0	47
2.533	1	1	254	4	1	28	4395	0	0	47
2.534	1	1	254	5	1	28	4395	0	0	47
2.535	1	1	254	6	1	28	4395	0	0	47
2.568	1	1	257	9	1	28	4395	0	0	47
2.569	1	1	257	10	1	28	4395	0	0	47
2.57	1	1	258	1	1	28	4395	0	0	47
2.571	1	1	258	2	1	28	4395	0	0	47
2.572	1	1	258	3	1	28	4395	0	0	47
2.573	1	1	258	4	1	28	4395	0	0	47
2.574	1	1	258	5	1	28	4395	0	0	47
2.575	1	1	258	6	1	28	4395	0	0	47
2.576	1	1	258	7	1	28	4395	0	0	47
2.577	1	1	258	8	1	28	4395	0	0	47
2.578	1	1	258	9	1	28	4395	0	0	47
2.579	1	1	258	10	1	28	4395	0	0	47
2.58	1	1	259	1	1	28	4395	0	0	47
2.581	1	1	259	2	1	28	4395	0	0	47
2.582	1	1	259	3	1	28	4395	0	0	47
2.615	1	1	262	6	1	28	4395	0	0	47
2.616	1	1	262	7	1	28	4395	0	0	47
2.617	1	1	262	8	1	28	4395	0	0	47
2.618	1	1	262	9	1	28	4395	0	0	47
2.619	1	1	262	10	1	28	4395	0	0	47
2.62	1	1	263	1	1	28	4395	0	0	47
2.621	1	1	263	2	1	28	4395	0	0	47
2.622	1	1	263	3	1	28	4395	0	0	47
2.623	1	1	263	4	1	28	4395	0	0	47
2.624	1	1	263	5	1	28	4395	0	0	47
2.625	1	1	263	6	1	28	4395	0	0	47
2.626	1	1	263	7	1	28	4395	0	0	47
2.627	1	1	263	8	1	28	4395	0	0	47
2.628	1	1	263	9	1	28	4395	0	0	47
2.629	1	1	263	10	1	28	4395	0	0	47
2.662	1	1	267	3	1	28	4395	0	0	47
2.663	1	1	267	4	1	28	4395	0	0	47
2.664	1	1	267	5	1	28	4395	0	0	47
2.665	1	1	267	6	1	28	4395	0	0	47
2.666	1	1	267	7	1	28	4395	0	0	47
2.667	1	1	267	8	1	28	4395	0	0	47
2.668	1	1	267	9	1	28	4395	0	0	47
2.669	1	1	267	10	1	28	4395	0	0	47
2.67	1	1	268	1	1	28	4395	0	0	47
2.671	1	1	268	2	1	28	4395	0	0	47
2.672	1	1	268	3	1	28	4395	0	0	47
2.673	1	1	268	4	1	28	4395	0	0	47
2.674	1	1	268	5	1	28	4395	0	0	47
2.675	1	1	268	6	1	28	4395	0	0	47
2.676	1	1	268	7	1	28	4395	0	0	47
2.709	1	1	271	10	1	28	4395	0	0	47
2.71	1	1	272	1	1	28	4395	0	0	47
2.711	1	1	272	2	1	28	4395	0	0	47
2.712	1	1	272	3	1	28	4395	0	0	47
2.713	1	1	272	4	1	28	4395	0	0	47
2.714	1	1	272	5	1	28	4395	0	0	47
2.715	1	1	272	6	1	28	4395	0	0	47
2.716	1	1	272	7	1	28	4395	0	0	47
2.717	1	1	272	8	1	28	4395	0	0	47
2.718	1	1	272	9	1	28	4395	0	0	47
2.719	1	1	272	10	1	28	4395	0	0	47
2.72	1	1	273	1	1	28	4395	0	0	47
2.721	1	1	273	2	1	28	4395	0	0	47
2.722	1	1	273	3	1	28	4395	0	0	47
2.723	1	1	273	4	1	28	4395	0	0	47
2.756	1	1	276	7	1	28	4395	0	0	47
2.757	1	1	276	8	1	28	4395	0	0	47
2.758	1	1	276	9	1	28	4395	0	0	47
2.759	1	1	276	10	1	28	4395	0	0	47
2.76	1	1	277	1	1	28	4395	0	0	47
2.761	1	1	277	2	1	28	4395	0	0	47
2.762	1	1	277	3	1	28	4395	0	0	47
2.763	1	1	277	4	1	28	4395	0	0	47
2.764	1	1	277	5	1	28	4395	0	0	47
2.765	1	1	277	6	1	28	4395	0	0	47
2.766	1	1	277	7	1	28	4395	0	0	47
2.767	1	1	277	8	1	28	4395	0	0	47
2.768	1	1	277	9	1	28	4395	0	0	47
2.769	1	1	277	10	1	28	4395	0	0	47
2.77	1	1	278	1	1	28	4395	0	0	47
2.803	1	1	281	4	1	28	4395	0	0	47
2.804	1	1	281	5	1	28	4395	0	0	47
2.805	1	1	281	6	1	28	4395	0	0	47
2.806	1	1	281	7	1	28	4395	0	0	47
2.807	1	1	281	8	1	28	4395	0	0	47
2.808	1	1	281	9	1	28	4395	0	0	47
2.809	1	1	281	10	1	28	4395	0	0	47
2.81	1	1	282	1	1	28	4395	0	0	47
2.811	1	1	282	2	1	28	4395	0	0	47
2.812	1	1	282	3	1	28	4395	0	0	47
2.813	1	1	282	4	1	28	4395	0	0	47
2.814	1	1	282	5	1	28	4395	0	0	47
2.815	1	1	282	6	1	28	4395	0	0	47
2.816	1	1	282	7	1	28	4395	0	0	47
2.817	1	1	282	8	1	28	4395	0	0	47
2.85	1	1	286	1	1	28	4395	0	0	47
2.851	1	1	286	2	1	28	4395	0	0	47
2.852	1	1	286	3	1	28	4395	0	0	47
2.853	1	1	286	4	1	28	4395	0	0	47
2.854	1	1	286	5	1	28	4395	0	0	47
2.855	1	1	286	6	1	28	4395	0	0	47
2.856	1	1	286	7	1	28	4395	0	0	47
2.857	1	1	286	8	1	28	4395	0	0	47
2.858	1	1	286	9	1	28	4395	0	0	47
2.859	1	1	286	10	1	28	4395	0	0	47
2.86	1	1	287	1	1	28	4395	0	0	47
2.861	1	1	287	2	1	28	4395	0	0	47
2.862	1	1	287	3	1	28	4395	0	0	47
2.863	1	1	287	4	1	28	4395	0	0	47
2.864	1	1	287	5	1	28	4395	0	0	47
2.897	1	1	290	8	1	28	4395	0	0	47
2.898	1	1	290	9	1	28	4395	0	0	47
2.899	1	1	290	10	1	28	4395	0	0	47
2.9	1	1	291	1	1	28	4395	0	0	47
2.901	1	1	291	2	1	28	4395	0	0	47
2.902	1	1	291	3	1	28	4395	0	0	47
2.903	1	1	291	4	1	28	4395	0	0	47
2.904	1	1	291	5	1	28	4395	0	0	47
2.905	1	1	291	6	1	28	4395	0	0	47
2.906	1	1	291	7	1	28	4395	0	0	47
2.907	1	1	291	8	1	28	4395	0	0	47
2.908	1	1	291	9	1	28	4395	0	0	47
2.909	1	1	291	10	1	28	4395	0	0	47
2.91	1	1	292	1	1	28	4395	0	0	47
2.911	1	1	292	2	1	28	4395	0	0	47
2.944	1	1	295	5	1	28	4395	0	0	47
2.945	1	1	295	6	1	28	4395	0	0	47
2.946	1	1	295	7	1	28	4395	0	0	47
2.947	1	1	295	8	1	28	4395	0	0	47
2.948	1	1	295	9	1	28	4395	0	0	47
2.949	1	1	295	10	1	28	4395	0	0	47
2.95	1	1	296	1	1	28	4395	0	0	47
2.951	1	1	296	2	1	28	4395	0	0	47
2.952	1	1	296	3	1	28	4395	0	0	47
2.953	1	1	296	4	1	28	4395	0	0	47
2.954	1	1	296	5	1	28	4395	0	0	47
2.955	1	1	296	6	1	28	4395	0	0	47
2.956	1	1	296	7	1	28	4395	0	0	47
2.957	1	1	296	8	1	28	4395	0	0	47
2.958	1	1	296	9	1	28	4395	0	0	47
2.991	1	1	300	2	1	28	4395	0	0	47
2.992	1	1	300	3	1	28	4395	0	0	47
2.993	1	1	300	4	1	28	4395	0	0	47
2.994	1	1	300	5	1	28	4395	0	0	47
2.995	1	1	300	6	1	28	4395	0	0	47
2.996	1	1	300	7	1	28	4395	0	0	47
2.997	1	1	300	8	1	28	4395	0	0	47
2.998	1	1	300	9	1	28	4395	0	0	47
2.999	1	1	300	10	1	28	4395	0	0	47
3	1	1	301	1	1	28	4395	0	0	47
3.001	1	1	301	2	1	28	4395	0	0	47
3.002	1	1	301	3	1	28	4395	0	0	47
3.003	1	1	301	4	1	28	4395	0	0	47
3.004	1	1	301	5	1	28	4395	0	0	47
3.005	1	1	301	6	1	28	4395	0	0	47
3.038	1	1	304	9	1	28	4395	0	0	47
3.039	1	1	304	10	1	28	4395	0	0	47
3.04	1	1	305	1	1	28	4395	0	0	47
3.041	1	1	305	2	1	28	4395	0	0	47
3.042	1	1	305	3	1	28	4395	0	0	47
3.043	1	1	305	4	1	28	4395	0	0	47
3.044	1	1	305	5	1	28	4395	0	0	47
3.045	1	1	305	6	1	28	4395	0	0	47
3.046	1	1	305	7	1	28	4395	0	0	47
3.047	1	1	305	8	1	28	4395	0	0	47
3.048	1	1	305	9	1	28	4395	0	0	47
3.049	1	1	305	10	1	28	4395	0	0	47
3.05	1	1	306	1	1	28	4395	0	0	47
3.051	1	1	306	2	1	28	4395	0	0	47
3.052	1	1	306	3	1	28	4395	0	0	47
3.085	1	1	309	6	1	28	4395	0	0	47
3.086	1	1	309	7	1	28	4395	0	0	47
3.087	1	1	309	8	1	28	4395	0	0	47
3.088	1	1	309	9	1	28	4395	0	0	47
3.089	1	1	309	10	1	28	4395	0	0	47
3.09	1	1	310	1	1	28	4395	0	0	47
3.091	1	1	310	2	1	28	4395	0	0	47
3.092	1	1	310	3	1	28	4395	0	0	47
3.093	1	1	310	4	1	28	4395	0	0	47
3.094	1	1	310	5	1	28	4395	0	0	47
3.095	1	1	310	6	1	28	4395	0	0	47
3.096	1	1	310	7	1	28	4395	0	0	47
3.097	1	1	310	8	1	28	4395	0	0	47
3.098	1	1	310	9	1	28	4395	0	0	47
3.099	1	1	310	10	1	28	4395	0	0	47
3.132	1	1	314	3	1	28	4395	0	0	47
3.133	1	1	314	4	1	28	4395	0	0	47
