% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
1.713	1	1	172	4	1	28	4395	0	0	47
1.714	1	1	172	5	1	28	4395	0	0	47
1.715	1	1	172	6	1	28	4395	0	0	47
1.716	1	1	172	7	1	28	4395	0	0	47
1.717	1	1	172	8	1	28	4395	0	0	47
1.718	1	1	172	9	1	28	4395	0	0	47
1.719	1	1	172	10	1	28	4395	0	0	47
1.72	1	1	173	1	1	28	4395	0	0	47
1.721	1	1	173	2	1	28	4395	0	0	47
1.722	1	1	173	3	1	28	4395	0	0	47
1.723	1	1	173	4	1	28	4395	0	0	47
1.724	1	1	173	5	1	28	4395	0	0	47
1.725	1	1	173	6	1	28	4395	0	0	47
1.726	1	1	173	7	1	28	4395	0	0	47
1.727	1	1	173	8	1	28	4395	0	0	47
1.728	1	1	173	9	1	28	4395	0	0	47
1.729	1	1	173	10	1	28	4395	0	0	47
1.73	1	1	174	1	1	28	4395	0	0	47
1.731	1	1	174	2	1	28	4395	0	0	47
1.732	1	1	174	3	1	28	4395	0	0	47
1.733	1	1	174	4	1	28	4395	0	0	47
1.734	1	1	174	5	1	28	4395	0	0	47
1.735	1	1	174	6	1	28	4395	0	0	47
1.736	1	1	174	7	1	28	4395	0	0	47
1.737	1	1	174	8	1	28	4395	0	0	47
1.738	1	1	174	9	1	28	4395	0	0	47
1.739	1	1	174	10	1	28	4395	0	0	47
1.74	1	1	175	1	1	28	4395	0	0	47
1.741	1	1	175	2	1	28	4395	0	0	47
1.742	1	1	175	3	1	28	4395	0	0	47
1.743	1	1	175	4	1	28	4395	0	0	47
1.744	1	1	175	5	1	28	4395	0	0	47
1.745	1	1	175	6	1	28	4395	0	0	47
1.746	1	1	175	7	1	28	4395	0	0	47
1.747	1	1	175	8	1	28	4395	0	0	47
1.748	1	1	175	9	1	28	4395	0	0	47
1.749	1	1	175	10	1	28	4395	0	0	47
1.75	1	1	176	1	1	28	4395	0	0	47
1.751	1	1	176	2	1	28	4395	0	0	47
1.752	1	1	176	3	1	28	4395	0	0	47
1.753	1	1	176	4	1	28	4395	0	0	47
1.754	1	1	176	5	1	28	4395	0	0	47
1.755	1	1	176	6	1	28	4395	0	0	47
1.756	1	1	176	7	1	28	4395	0	0	47
1.757	1	1	176	8	1	28	4395	0	0	47
1.758	1	1	176	9	1	28	4395	0	0	47
1.759	1	1	176	10	1	28	4395	0	0	47
1.76	1	1	177	1	1	28	4395	0	0	47
1.761	1	1	177	2	1	28	4395	0	0	47
1.762	1	1	177	3	1	28	4395	0	0	47
1.763	1	1	177	4	1	28	4395	0	0	47
1.764	1	1	177	5	1	28	4395	0	0	47
1.765	1	1	177	6	1	28	4395	0	0	47
1.766	1	1	177	7	1	28	4395	0	0	47
1.767	1	1	177	8	1	28	4395	0	0	47
1.768	1	1	177	9	1	28	4395	0	0	47
1.769	1	1	177	10	1	28	4395	0	0	47
1.77	1	1	178	1	1	28	4395	0	0	47
1.771	1	1	178	2	1	28	4395	0	0	47
1.772	1	1	178	3	1	28	4395	0	0	47
1.773	1	1	178	4	1	28	4395	0	0	47
1.774	1	1	178	5	1	28	4395	0	0	47
1.775	1	1	178	6	1	28	4395	0	0	47
1.776	1	1	178	7	1	28	4395	0	0	47
1.777	1	1	178	8	1	28	4395	0	0	47
1.778	1	1	178	9	1	28	4395	0	0	47
1.779	1	1	178	10	1	28	4395	0	0	47
1.78	1	1	179	1	1	28	4395	0	0	47
1.781	1	1	179	2	1	28	4395	0	0	47
1.782	1	1	179	3	1	28	4395	0	0	47
1.783	1	1	179	4	1	28	4395	0	0	47
1.784	1	1	179	5	1	28	4395	0	0	47
1.785	1	1	179	6	1	28	4395	0	0	47
1.786	1	1	179	7	1	28	4395	0	0	47
1.787	1	1	179	8	1	28	4395	0	0	47
1.788	1	1	179	9	1	28	4395	0	0	47
1.789	1	1	179	10	1	28	4395	0	0	47
1.79	1	1	180	1	1	28	4395	0	0	47
1.791	1	1	180	2	1	28	4395	0	0	47
1.792	1	1	180	3	1	28	4395	0	0	47
1.793	1	1	180	4	1	28	4395	0	0	47
1.794	1	1	180	5	1	28	4395	0	0	47
1.795	1	1	180	6	1	28	4395	0	0	47
1.796	1	1	180	7	1	28	4395	0	0	47
1.797	1	1	180	8	1	28	4395	0	0	47
1.798	1	1	180	9	1	28	4395	0	0	47
1.799	1	1	180	10	1	28	4395	0	0	47
1.8	1	1	181	1	1	28	4395	0	0	47
1.801	1	1	181	2	1	28	4395	0	0	47
1.802	1	1	181	3	1	28	4395	0	0	47
1.803	1	1	181	4	1	28	4395	0	0	47
1.804	1	1	181	5	1	28	4395	0	0	47
1.805	1	1	181	6	1	28	4395	0	0	47
1.806	1	1	181	7	1	28	4395	0	0	47
1.807	1	1	181	8	1	28	4395	0	0	47
1.808	1	1	181	9	1	28	4395	0	0	47
1.809	1	1	181	10	1	28	4395	0	0	47
1.81	1	1	182	1	1	28	4395	0	0	47
1.811	1	1	182	2	1	28	4395	0	0	47
1.812	1	1	182	3	1	28	4395	0	0	47
1.813	1	1	182	4	1	28	4395	0	0	47
1.814	1	1	182	5	1	28	4395	0	0	47
1.815	1	1	182	6	1	28	4395	0	0	47
1.816	1	1	182	7	1	28	4395	0	0	47
1.817	1	1	182	8	1	28	4395	0	0	47
1.818	1	1	182	9	1	28	4395	0	0	47
1.819	1	1	182	10	1	28	4395	0	0	47
1.82	1	1	183	1	1	28	4395	0	0	47
1.821	1	1	183	2	1	28	4395	0	0	47
1.822	1	1	183	3	1	28	4395	0	0	47
1.823	1	1	183	4	1	28	4395	0	0	47
1.824	1	1	183	5	1	28	4395	0	0	47
1.825	1	1	183	6	1	28	4395	0	0	47
1.826	1	1	183	7	1	28	4395	0	0	47
1.827	1	1	183	8	1	28	4395	0	0	47
