% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
2.194	1	1	220	5	1	28	9422	0	0	100
2.195	1	1	220	6	1	28	9422	0	0	100
2.196	1	1	220	7	1	28	9422	0	0	100
2.197	1	1	220	8	1	28	9422	0	0	100
2.198	1	1	220	9	1	28	9422	0	0	100
2.239	1	1	224	10	1	28	9422	0	0	100
2.24	1	1	225	1	1	28	9422	0	0	100
2.241	1	1	225	2	1	28	9422	0	0	100
2.242	1	1	225	3	1	28	9422	0	0	100
2.243	1	1	225	4	1	28	9422	0	0	100
2.244	1	1	225	5	1	28	9422	0	0	100
2.245	1	1	225	6	1	28	9422	0	0	100
2.286	1	1	229	7	1	28	9422	0	0	100
2.287	1	1	229	8	1	28	9422	0	0	100
2.288	1	1	229	9	1	28	9422	0	0	100
2.289	1	1	229	10	1	28	9422	0	0	100
2.29	1	1	230	1	1	28	9422	0	0	100
2.291	1	1	230	2	1	28	9422	0	0	100
2.292	1	1	230	3	1	28	9422	0	0	100
2.333	1	1	234	4	1	28	9422	0	0	100
2.334	1	1	234	5	1	28	9422	0	0	100
2.335	1	1	234	6	1	28	9422	0	0	100
2.336	1	1	234	7	1	28	9422	0	0	100
2.337	1	1	234	8	1	28	9422	0	0	100
2.338	1	1	234	9	1	28	9422	0	0	100
2.339	1	1	234	10	1	28	9422	0	0	100
2.38	1	1	239	1	1	28	9422	0	0	100
2.381	1	1	239	2	1	28	9422	0	0	100
2.382	1	1	239	3	1	28	9422	0	0	100
2.383	1	1	239	4	1	28	9422	0	0	100
2.384	1	1	239	5	1	28	9422	0	0	100
2.385	1	1	239	6	1	28	9422	0	0	100
2.386	1	1	239	7	1	28	9422	0	0	100
2.427	1	1	243	8	1	28	9422	0	0	100
2.428	1	1	243	9	1	28	9422	0	0	100
2.429	1	1	243	10	1	28	9422	0	0	100
2.43	1	1	244	1	1	28	9422	0	0	100
2.431	1	1	244	2	1	28	9422	0	0	100
2.432	1	1	244	3	1	28	9422	0	0	100
2.433	1	1	244	4	1	28	9422	0	0	100
2.474	1	1	248	5	1	28	9422	0	0	100
2.475	1	1	248	6	1	28	9422	0	0	100
2.476	1	1	248	7	1	28	9422	0	0	100
2.477	1	1	248	8	1	28	9422	0	0	100
2.478	1	1	248	9	1	28	9422	0	0	100
2.479	1	1	248	10	1	28	9422	0	0	100
2.48	1	1	249	1	1	28	9422	0	0	100
2.521	1	1	253	2	1	28	9422	0	0	100
2.522	1	1	253	3	1	28	9422	0	0	100
2.523	1	1	253	4	1	28	9422	0	0	100
2.524	1	1	253	5	1	28	9422	0	0	100
2.525	1	1	253	6	1	28	9422	0	0	100
2.526	1	1	253	7	1	28	9422	0	0	100
2.527	1	1	253	8	1	28	9422	0	0	100
2.568	1	1	257	9	1	28	9422	0	0	100
2.569	1	1	257	10	1	28	9422	0	0	100
2.57	1	1	258	1	1	28	9422	0	0	100
2.571	1	1	258	2	1	28	9422	0	0	100
2.572	1	1	258	3	1	28	9422	0	0	100
2.573	1	1	258	4	1	28	9422	0	0	100
2.574	1	1	258	5	1	28	9422	0	0	100
2.615	1	1	262	6	1	28	9422	0	0	100
2.616	1	1	262	7	1	28	9422	0	0	100
2.617	1	1	262	8	1	28	9422	0	0	100
2.618	1	1	262	9	1	28	9422	0	0	100
2.619	1	1	262	10	1	28	9422	0	0	100
2.62	1	1	263	1	1	28	9422	0	0	100
2.621	1	1	263	2	1	28	9422	0	0	100
2.662	1	1	267	3	1	28	9422	0	0	100
2.663	1	1	267	4	1	28	9422	0	0	100
2.664	1	1	267	5	1	28	9422	0	0	100
2.665	1	1	267	6	1	28	9422	0	0	100
2.666	1	1	267	7	1	28	9422	0	0	100
2.667	1	1	267	8	1	28	9422	0	0	100
2.668	1	1	267	9	1	28	9422	0	0	100
2.709	1	1	271	10	1	28	9422	0	0	100
2.71	1	1	272	1	1	28	9422	0	0	100
2.711	1	1	272	2	1	28	9422	0	0	100
2.712	1	1	272	3	1	28	9422	0	0	100
2.713	1	1	272	4	1	28	9422	0	0	100
2.714	1	1	272	5	1	28	9422	0	0	100
2.715	1	1	272	6	1	28	9422	0	0	100
2.756	1	1	276	7	1	28	9422	0	0	100
2.757	1	1	276	8	1	28	9422	0	0	100
2.758	1	1	276	9	1	28	9422	0	0	100
2.759	1	1	276	10	1	28	9422	0	0	100
2.76	1	1	277	1	1	28	9422	0	0	100
2.761	1	1	277	2	1	28	9422	0	0	100
2.762	1	1	277	3	1	28	9422	0	0	100
2.803	1	1	281	4	1	28	9422	0	0	100
2.804	1	1	281	5	1	28	9422	0	0	100
2.805	1	1	281	6	1	28	9422	0	0	100
2.806	1	1	281	7	1	28	9422	0	0	100
2.807	1	1	281	8	1	28	9422	0	0	100
2.808	1	1	281	9	1	28	9422	0	0	100
2.809	1	1	281	10	1	28	9422	0	0	100
2.85	1	1	286	1	1	28	9422	0	0	100
2.851	1	1	286	2	1	28	9422	0	0	100
2.852	1	1	286	3	1	28	9422	0	0	100
2.853	1	1	286	4	1	28	9422	0	0	100
2.854	1	1	286	5	1	28	9422	0	0	100
2.855	1	1	286	6	1	28	9422	0	0	100
2.856	1	1	286	7	1	28	9422	0	0	100
2.897	1	1	290	8	1	28	9422	0	0	100
2.898	1	1	290	9	1	28	9422	0	0	100
2.899	1	1	290	10	1	28	9422	0	0	100
2.9	1	1	291	1	1	28	9422	0	0	100
2.901	1	1	291	2	1	28	9422	0	0	100
2.902	1	1	291	3	1	28	9422	0	0	100
2.903	1	1	291	4	1	28	9422	0	0	100
2.944	1	1	295	5	1	28	9422	0	0	100
2.945	1	1	295	6	1	28	9422	0	0	100
2.946	1	1	295	7	1	28	9422	0	0	100
2.947	1	1	295	8	1	28	9422	0	0	100
2.948	1	1	295	9	1	28	9422	0	0	100
2.949	1	1	295	10	1	28	9422	0	0	100
2.95	1	1	296	1	1	28	9422	0	0	100
2.991	1	1	300	2	1	28	9422	0	0	100
2.992	1	1	300	3	1	28	9422	0	0	100
2.993	1	1	300	4	1	28	9422	0	0	100
2.994	1	1	300	5	1	28	9422	0	0	100
2.995	1	1	300	6	1	28	9422	0	0	100
2.996	1	1	300	7	1	28	9422	0	0	100
2.997	1	1	300	8	1	28	9422	0	0	100
3.038	1	1	304	9	1	28	9422	0	0	100
3.039	1	1	304	10	1	28	9422	0	0	100
3.04	1	1	305	1	1	28	9422	0	0	100
3.041	1	1	305	2	1	28	9422	0	0	100
3.042	1	1	305	3	1	28	9422	0	0	100
3.043	1	1	305	4	1	28	9422	0	0	100
3.044	1	1	305	5	1	28	9422	0	0	100
3.085	1	1	309	6	1	28	9422	0	0	100
3.086	1	1	309	7	1	28	9422	0	0	100
3.087	1	1	309	8	1	28	9422	0	0	100
3.088	1	1	309	9	1	28	9422	0	0	100
3.089	1	1	309	10	1	28	9422	0	0	100
3.09	1	1	310	1	1	28	9422	0	0	100
3.091	1	1	310	2	1	28	9422	0	0	100
3.132	1	1	314	3	1	28	9422	0	0	100
3.133	1	1	314	4	1	28	9422	0	0	100
3.134	1	1	314	5	1	28	9422	0	0	100
3.135	1	1	314	6	1	28	9422	0	0	100
3.136	1	1	314	7	1	28	9422	0	0	100
3.137	1	1	314	8	1	28	9422	0	0	100
3.138	1	1	314	9	1	28	9422	0	0	100
3.179	1	1	318	10	1	28	9422	0	0	100
3.18	1	1	319	1	1	28	9422	0	0	100
3.181	1	1	319	2	1	28	9422	0	0	100
3.182	1	1	319	3	1	28	9422	0	0	100
3.183	1	1	319	4	1	28	9422	0	0	100
3.184	1	1	319	5	1	28	9422	0	0	100
3.185	1	1	319	6	1	28	9422	0	0	100
3.226	1	1	323	7	1	28	9422	0	0	100
3.227	1	1	323	8	1	28	9422	0	0	100
3.228	1	1	323	9	1	28	9422	0	0	100
3.229	1	1	323	10	1	28	9422	0	0	100
3.23	1	1	324	1	1	28	9422	0	0	100
3.231	1	1	324	2	1	28	9422	0	0	100
3.232	1	1	324	3	1	28	9422	0	0	100
3.273	1	1	328	4	1	28	9422	0	0	100
3.274	1	1	328	5	1	28	9422	0	0	100
3.275	1	1	328	6	1	28	9422	0	0	100
3.276	1	1	328	7	1	28	9422	0	0	100
3.277	1	1	328	8	1	28	9422	0	0	100
3.278	1	1	328	9	1	28	9422	0	0	100
3.279	1	1	328	10	1	28	9422	0	0	100
3.32	1	1	333	1	1	28	9422	0	0	100
3.321	1	1	333	2	1	28	9422	0	0	100
3.322	1	1	333	3	1	28	9422	0	0	100
3.323	1	1	333	4	1	28	9422	0	0	100
3.324	1	1	333	5	1	28	9422	0	0	100
3.325	1	1	333	6	1	28	9422	0	0	100
3.326	1	1	333	7	1	28	9422	0	0	100
3.367	1	1	337	8	1	28	9422	0	0	100
3.368	1	1	337	9	1	28	9422	0	0	100
