% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
1.739	1	1	174	10	1	28	4587
1.74	1	1	175	1	1	28	4587
1.741	1	1	175	2	1	28	4587
1.742	1	1	175	3	1	28	4587
1.743	1	1	175	4	1	28	4587
1.744	1	1	175	5	1	28	4587
1.745	1	1	175	6	1	28	4587
1.746	1	1	175	7	1	28	4587
1.747	1	1	175	8	1	28	4587
1.748	1	1	175	9	1	28	4587
1.749	1	1	175	10	1	28	4587
1.75	1	1	176	1	1	28	4587
1.751	1	1	176	2	1	28	4587
1.752	1	1	176	3	1	28	4587
1.753	1	1	176	4	1	28	4587
1.754	1	1	176	5	1	28	4587
1.755	1	1	176	6	1	28	4587
1.756	1	1	176	7	1	28	4587
1.757	1	1	176	8	1	28	4587
1.758	1	1	176	9	1	28	4587
1.759	1	1	176	10	1	28	4587
1.76	1	1	177	1	1	28	4587
1.761	1	1	177	2	1	28	4587
1.762	1	1	177	3	1	28	4587
1.763	1	1	177	4	1	28	4587
1.764	1	1	177	5	1	28	4587
1.765	1	1	177	6	1	28	4587
1.766	1	1	177	7	1	28	4587
1.767	1	1	177	8	1	28	4587
1.768	1	1	177	9	1	28	4587
1.769	1	1	177	10	1	28	4587
1.77	1	1	178	1	1	28	4587
1.771	1	1	178	2	1	28	4587
1.772	1	1	178	3	1	28	4587
1.773	1	1	178	4	1	28	4587
1.774	1	1	178	5	1	28	4587
1.775	1	1	178	6	1	28	4587
1.776	1	1	178	7	1	28	4587
1.777	1	1	178	8	1	28	4587
1.778	1	1	178	9	1	28	4587
1.779	1	1	178	10	1	28	4587
1.78	1	1	179	1	1	28	4587
1.781	1	1	179	2	1	28	4587
1.782	1	1	179	3	1	28	4587
1.783	1	1	179	4	1	28	4587
1.784	1	1	179	5	1	28	4587
1.785	1	1	179	6	1	28	4587
1.786	1	1	179	7	1	28	4587
1.787	1	1	179	8	1	28	4587
1.788	1	1	179	9	1	28	4587
1.789	1	1	179	10	1	28	4587
1.79	1	1	180	1	1	28	4587
1.791	1	1	180	2	1	28	4587
1.792	1	1	180	3	1	28	4587
1.793	1	1	180	4	1	28	4587
1.794	1	1	180	5	1	28	4587
1.795	1	1	180	6	1	28	4587
1.796	1	1	180	7	1	28	4587
1.797	1	1	180	8	1	28	4587
1.798	1	1	180	9	1	28	4587
1.799	1	1	180	10	1	28	4587
1.8	1	1	181	1	1	28	4587
1.801	1	1	181	2	1	28	4587
1.802	1	1	181	3	1	28	4587
1.803	1	1	181	4	1	28	4587
1.804	1	1	181	5	1	28	4587
1.805	1	1	181	6	1	28	4587
1.806	1	1	181	7	1	28	4587
1.807	1	1	181	8	1	28	4587
1.808	1	1	181	9	1	28	4587
1.809	1	1	181	10	1	28	4587
1.81	1	1	182	1	1	28	4587
1.811	1	1	182	2	1	28	4587
1.812	1	1	182	3	1	28	4587
1.813	1	1	182	4	1	28	4587
1.814	1	1	182	5	1	28	4587
1.815	1	1	182	6	1	28	4587
1.816	1	1	182	7	1	28	4587
1.817	1	1	182	8	1	28	4587
1.818	1	1	182	9	1	28	4587
1.819	1	1	182	10	1	28	4587
1.82	1	1	183	1	1	28	4587
1.821	1	1	183	2	1	28	4587
1.822	1	1	183	3	1	28	4587
1.823	1	1	183	4	1	28	4587
1.824	1	1	183	5	1	28	4587
1.825	1	1	183	6	1	28	4587
1.826	1	1	183	7	1	28	4587
1.827	1	1	183	8	1	28	4587
1.828	1	1	183	9	1	28	4587
1.829	1	1	183	10	1	28	4587
1.83	1	1	184	1	1	28	4587
1.831	1	1	184	2	1	28	4587
1.832	1	1	184	3	1	28	4587
1.833	1	1	184	4	1	28	4587
1.834	1	1	184	5	1	28	4587
1.835	1	1	184	6	1	28	4587
1.836	1	1	184	7	1	28	4587
1.837	1	1	184	8	1	28	4587
1.838	1	1	184	9	1	28	4587
1.839	1	1	184	10	1	28	4587
1.84	1	1	185	1	1	28	4587
1.841	1	1	185	2	1	28	4587
1.842	1	1	185	3	1	28	4587
1.843	1	1	185	4	1	28	4587
1.844	1	1	185	5	1	28	4587
1.845	1	1	185	6	1	28	4587
1.846	1	1	185	7	1	28	4587
1.847	1	1	185	8	1	28	4587
1.848	1	1	185	9	1	28	4587
1.849	1	1	185	10	1	28	4587
1.85	1	1	186	1	1	28	4587
1.851	1	1	186	2	1	28	4587
1.852	1	1	186	3	1	28	4587
1.853	1	1	186	4	1	28	4587
1.854	1	1	186	5	1	28	4587
1.855	1	1	186	6	1	28	4587
1.856	1	1	186	7	1	28	4587
1.857	1	1	186	8	1	28	4587
1.858	1	1	186	9	1	28	4587
1.859	1	1	186	10	1	28	4587
1.86	1	1	187	1	1	28	4587
1.861	1	1	187	2	1	28	4587
1.862	1	1	187	3	1	28	4587
1.863	1	1	187	4	1	28	4587
1.864	1	1	187	5	1	28	4587
1.865	1	1	187	6	1	28	4587
1.866	1	1	187	7	1	28	4587
1.867	1	1	187	8	1	28	4587
1.868	1	1	187	9	1	28	4587
1.869	1	1	187	10	1	28	4587
1.87	1	1	188	1	1	28	4587
1.871	1	1	188	2	1	28	4587
1.872	1	1	188	3	1	28	4587
1.873	1	1	188	4	1	28	4587
1.874	1	1	188	5	1	28	4587
1.875	1	1	188	6	1	28	4587
1.876	1	1	188	7	1	28	4587
1.877	1	1	188	8	1	28	4587
1.878	1	1	188	9	1	28	4587
1.879	1	1	188	10	1	28	4587
1.88	1	1	189	1	1	28	4587
1.881	1	1	189	2	1	28	4587
1.882	1	1	189	3	1	28	4587
1.883	1	1	189	4	1	28	4587
1.884	1	1	189	5	1	28	4587
1.885	1	1	189	6	1	28	4587
1.886	1	1	189	7	1	28	4587
1.887	1	1	189	8	1	28	4587
1.888	1	1	189	9	1	28	4587
1.889	1	1	189	10	1	28	4587
1.89	1	1	190	1	1	28	4587
1.891	1	1	190	2	1	28	4587
1.892	1	1	190	3	1	28	4587
1.893	1	1	190	4	1	28	4587
1.894	1	1	190	5	1	28	4587
1.895	1	1	190	6	1	28	4587
1.896	1	1	190	7	1	28	4587
1.897	1	1	190	8	1	28	4587
1.898	1	1	190	9	1	28	4587
1.899	1	1	190	10	1	28	4587
1.9	1	1	191	1	1	28	4587
1.901	1	1	191	2	1	28	4587
1.902	1	1	191	3	1	28	4587
1.903	1	1	191	4	1	28	4587
1.904	1	1	191	5	1	28	4587
1.905	1	1	191	6	1	28	4587
1.906	1	1	191	7	1	28	4587
1.907	1	1	191	8	1	28	4587
1.908	1	1	191	9	1	28	4587
1.909	1	1	191	10	1	28	4587
1.91	1	1	192	1	1	28	4587
1.911	1	1	192	2	1	28	4587
1.912	1	1	192	3	1	28	4587
1.913	1	1	192	4	1	28	4587
1.914	1	1	192	5	1	28	4587
1.915	1	1	192	6	1	28	4587
1.916	1	1	192	7	1	28	4587
1.917	1	1	192	8	1	28	4587
1.918	1	1	192	9	1	28	4587
1.919	1	1	192	10	1	28	4587
1.92	1	1	193	1	1	28	4587
1.921	1	1	193	2	1	28	4587
1.922	1	1	193	3	1	28	4587
1.923	1	1	193	4	1	28	4587
1.924	1	1	193	5	1	28	4587
1.925	1	1	193	6	1	28	4587
1.926	1	1	193	7	1	28	4587
1.927	1	1	193	8	1	28	4587
1.928	1	1	193	9	1	28	4587
1.929	1	1	193	10	1	28	4587
1.93	1	1	194	1	1	28	4587
1.931	1	1	194	2	1	28	4587
1.932	1	1	194	3	1	28	4587
1.933	1	1	194	4	1	28	4587
1.934	1	1	194	5	1	28	4587
1.935	1	1	194	6	1	28	4587
1.936	1	1	194	7	1	28	4587
1.937	1	1	194	8	1	28	4587
1.938	1	1	194	9	1	28	4587
1.939	1	1	194	10	1	28	4587
1.94	1	1	195	1	1	28	4587
1.941	1	1	195	2	1	28	4587
1.942	1	1	195	3	1	28	4587
1.943	1	1	195	4	1	28	4587
1.944	1	1	195	5	1	28	4587
1.945	1	1	195	6	1	28	4587
1.946	1	1	195	7	1	28	4587
1.947	1	1	195	8	1	28	4587
1.948	1	1	195	9	1	28	4587
1.949	1	1	195	10	1	28	4587
1.95	1	1	196	1	1	28	4587
1.951	1	1	196	2	1	28	4587
1.952	1	1	196	3	1	28	4587
1.953	1	1	196	4	1	28	4587
1.954	1	1	196	5	1	28	4587
1.955	1	1	196	6	1	28	4587
1.956	1	1	196	7	1	28	4587
1.957	1	1	196	8	1	28	4587
1.958	1	1	196	9	1	28	4587
1.959	1	1	196	10	1	28	4587
1.96	1	1	197	1	1	28	4587
1.961	1	1	197	2	1	28	4587
1.962	1	1	197	3	1	28	4587
1.963	1	1	197	4	1	28	4587
1.964	1	1	197	5	1	28	4587
1.965	1	1	197	6	1	28	4587
1.966	1	1	197	7	1	28	4587
1.967	1	1	197	8	1	28	4587
1.968	1	1	197	9	1	28	4587
1.969	1	1	197	10	1	28	4587
1.97	1	1	198	1	1	28	4587
1.971	1	1	198	2	1	28	4587
1.972	1	1	198	3	1	28	4587
1.973	1	1	198	4	1	28	4587
1.974	1	1	198	5	1	28	4587
1.975	1	1	198	6	1	28	4587
1.976	1	1	198	7	1	28	4587
1.977	1	1	198	8	1	28	4587
1.978	1	1	198	9	1	28	4587
1.979	1	1	198	10	1	28	4587
1.98	1	1	199	1	1	28	4587
1.981	1	1	199	2	1	28	4587
1.982	1	1	199	3	1	28	4587
1.983	1	1	199	4	1	28	4587
1.984	1	1	199	5	1	28	4587
1.985	1	1	199	6	1	28	4587
1.986	1	1	199	7	1	28	4587
1.987	1	1	199	8	1	28	4587
1.988	1	1	199	9	1	28	4587
1.989	1	1	199	10	1	28	4587
1.99	1	1	200	1	1	28	4587
1.991	1	1	200	2	1	28	4587
1.992	1	1	200	3	1	28	4587
1.993	1	1	200	4	1	28	4587
1.994	1	1	200	5	1	28	4587
1.995	1	1	200	6	1	28	4587
1.996	1	1	200	7	1	28	4587
1.997	1	1	200	8	1	28	4587
1.998	1	1	200	9	1	28	4587
1.999	1	1	200	10	1	28	4587
2	1	1	201	1	1	28	4587
2.001	1	1	201	2	1	28	4587
2.002	1	1	201	3	1	28	4587
2.003	1	1	201	4	1	28	4587
2.004	1	1	201	5	1	28	4587
2.005	1	1	201	6	1	28	4587
2.006	1	1	201	7	1	28	4587
2.007	1	1	201	8	1	28	4587
2.008	1	1	201	9	1	28	4587
2.009	1	1	201	10	1	28	4587
2.01	1	1	202	1	1	28	4587
2.011	1	1	202	2	1	28	4587
2.012	1	1	202	3	1	28	4587
2.013	1	1	202	4	1	28	4587
2.014	1	1	202	5	1	28	4587
2.015	1	1	202	6	1	28	4587
2.016	1	1	202	7	1	28	4587
2.017	1	1	202	8	1	28	4587
2.018	1	1	202	9	1	28	4587
2.019	1	1	202	10	1	28	4587
2.02	1	1	203	1	1	28	4587
2.021	1	1	203	2	1	28	4587
2.022	1	1	203	3	1	28	4587
2.023	1	1	203	4	1	28	4587
2.024	1	1	203	5	1	28	4587
2.025	1	1	203	6	1	28	4587
2.026	1	1	203	7	1	28	4587
2.027	1	1	203	8	1	28	4587
2.028	1	1	203	9	1	28	4587
2.029	1	1	203	10	1	28	4587
2.03	1	1	204	1	1	28	4587
2.031	1	1	204	2	1	28	4587
2.032	1	1	204	3	1	28	4587
2.033	1	1	204	4	1	28	4587
2.034	1	1	204	5	1	28	4587
2.035	1	1	204	6	1	28	4587
2.036	1	1	204	7	1	28	4587
2.037	1	1	204	8	1	28	4587
2.038	1	1	204	9	1	28	4587
2.039	1	1	204	10	1	28	4587
2.04	1	1	205	1	1	28	4587
2.041	1	1	205	2	1	28	4587
2.042	1	1	205	3	1	28	4587
2.043	1	1	205	4	1	28	4587
2.044	1	1	205	5	1	28	4587
2.045	1	1	205	6	1	28	4587
2.046	1	1	205	7	1	28	4587
2.047	1	1	205	8	1	28	4587
2.048	1	1	205	9	1	28	4587
2.049	1	1	205	10	1	28	4587
2.05	1	1	206	1	1	28	4587
2.051	1	1	206	2	1	28	4587
2.052	1	1	206	3	1	28	4587
2.053	1	1	206	4	1	28	4587
2.054	1	1	206	5	1	28	4587
2.055	1	1	206	6	1	28	4587
2.056	1	1	206	7	1	28	4587
2.057	1	1	206	8	1	28	4587
2.058	1	1	206	9	1	28	4587
2.059	1	1	206	10	1	28	4587
2.06	1	1	207	1	1	28	4587
2.061	1	1	207	2	1	28	4587
2.062	1	1	207	3	1	28	4587
2.063	1	1	207	4	1	28	4587
2.064	1	1	207	5	1	28	4587
2.065	1	1	207	6	1	28	4587
2.066	1	1	207	7	1	28	4587
2.067	1	1	207	8	1	28	4587
2.068	1	1	207	9	1	28	4587
2.069	1	1	207	10	1	28	4587
2.07	1	1	208	1	1	28	4587
2.071	1	1	208	2	1	28	4587
2.072	1	1	208	3	1	28	4587
2.073	1	1	208	4	1	28	4587
2.074	1	1	208	5	1	28	4587
2.075	1	1	208	6	1	28	4587
2.076	1	1	208	7	1	28	4587
2.077	1	1	208	8	1	28	4587
2.078	1	1	208	9	1	28	4587
2.079	1	1	208	10	1	28	4587
2.08	1	1	209	1	1	28	4587
2.081	1	1	209	2	1	28	4587
2.082	1	1	209	3	1	28	4587
2.083	1	1	209	4	1	28	4587
